trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2008/7/31,-0.0332101,-0.006248126,-0.004060892,0.003322695,0.007901951,-0.002358964,0.000111,-0.003251629,-0.001988791,0.00527644,0.004426662,-0.000177022
2008/8/1,0.009220193,0.007076242,0.004257395,-0.007537284,-0.015411765,0.004508775,0.000111,0.003619917,0.003932858,-0.006187527,-0.00975927,0.00221865
2008/8/4,-0.025028165,0.002059806,-0.005928291,0.011710676,-0.002083036,0.008564125,0.000111,0.00303348,-0.004974669,0.005765432,-0.007598924,0.010684037
2008/8/5,-0.030562409,0.003542814,0.003500067,0.005939919,-0.007016626,0.010526264,0.000111,0.005567197,0.002018798,-0.004666936,-0.00892453,0.006566889
2008/8/6,0.000498531,0.00113109,0.003073111,-0.006353372,0.000291354,0.006110145,0.000111,0.000529698,0.003664701,-0.009847723,0.002460906,-0.001203406
2008/8/7,0.004533752,0.004632344,0.005723159,-0.008140925,-0.006957399,0.008258118,0.000111,0.004137268,0.003955646,-0.008262179,-0.00380827,0.004011578
2008/8/8,-0.059797766,-0.017655934,-0.014543461,0.016490832,0.020201694,-0.008353654,0.000111,-0.006112049,-0.016298388,0.010402151,0.008241503,0.000980816
2008/8/11,-0.069701487,-0.015118652,-0.007520968,0.007889162,0.017929522,-0.011164147,0.000111,-0.006537238,-0.006618629,0.006318691,0.006576103,0.001620511
2008/8/12,-0.007343221,-0.015880921,0.01258159,0.004738346,0.018755985,-0.017474351,0.000111,-0.010772301,0.012972622,0.005096546,0.015169887,-0.009472495
2008/8/13,0.003306834,-0.010339556,0.000186452,-0.000560775,0.017345661,-0.018088876,0.000111,-0.009218739,0.002806791,0.0070869,0.015597978,-0.014081044
2008/8/14,0.003200789,0.002056909,-0.001579134,0.001442747,-0.005337843,-0.001808306,0.000111,0.00082676,0.002032267,0.001931973,-0.004100569,-0.000140313
2008/8/15,-0.002656273,0.005742153,0.001443193,-0.002830647,-0.002457461,0.005989979,0.000111,0.007132519,0.001679301,-0.00135147,-0.005744657,0.004504193
2008/8/18,-0.066590507,-0.009481693,-0.005952485,0.006368672,0.016636653,-0.012185945,0.000111,-0.003771426,-0.005128022,0.005305005,0.007008602,0.001371937
2008/8/19,0.013471883,0.00178114,0.014142136,-0.009915852,-0.003502536,-0.004851018,0.000111,-0.001484453,0.015810242,-0.003336072,0.000402302,-0.004137145
2008/8/20,0.079622126,0.002335584,0.004651602,-0.007681007,-0.005634187,-0.001652946,0.000111,-0.002526673,0.006435592,-0.00144007,0.00179087,-0.007662981
2008/8/21,-0.039677026,0.008093287,-0.002258722,-0.007961175,-0.016555737,0.001899194,0.000111,0.004395899,0.003259394,-0.005472037,-0.011550907,0.003379516
2008/8/22,-0.019348243,0.003203097,0.000464703,-0.002245025,-0.010516831,0.001034676,0.000111,0.004248268,0.003287066,-0.004078884,-0.010512222,0.004559948
2008/8/25,-0.004467248,0.00707853,0.002515557,-0.001297035,-0.003451107,0.006114644,0.000111,0.008549063,0.001484759,-0.005853722,-0.005540802,0.005646896
2008/8/26,-0.045713523,-0.008843829,-0.004405194,-0.001968959,0.014037007,-0.005981124,0.000111,-0.000359936,-0.001298167,-0.004814386,0.004658413,0.002493163
2008/8/27,-0.006865191,0.009874482,0.012020686,-0.016739411,-0.010415181,0.002252926,0.000111,0.00630457,0.01239042,-0.014072829,-0.007170162,0.00216375
2008/8/28,-0.000403055,-0.000618361,0.004658499,-0.003185148,0.001939647,-0.00405174,0.000111,0.000817939,0.004775308,-0.000557937,0.000204452,-0.002497532
2008/8/29,0.029840211,0.000264034,0.005022655,-0.012151674,-0.001510563,-0.001882114,0.000111,-0.00114588,0.004117728,-0.005654032,0.001373053,-0.00394332
2008/9/1,-0.029401339,0.003206643,0.003837042,-0.004902408,-0.002193512,0.006393972,0.000111,0.006402067,0.000902861,-0.003861884,-0.007844059,0.008227508
2008/9/2,-0.002510445,0.015268505,0.014762056,-0.017695798,-0.019985709,0.015824697,0.000111,0.009217474,0.010987158,-0.015290293,-0.014317619,0.009819071
2008/9/3,-0.011039508,0.010095918,0.013737081,-0.015836031,-0.01475739,0.01257131,0.000111,0.006347016,0.007445362,-0.02018438,-0.010664569,0.007070731
2008/9/4,0.005442265,0.000920234,0.002334454,0.000373667,0.000917175,-0.003480496,0.000111,-0.000544861,0.000351753,-0.00016749,0.003911007,-0.003702919
2008/9/5,-0.037574999,-0.016982718,-0.003711053,0.010884421,0.015248812,-0.008180824,0.000111,-0.008180258,-0.003778739,0.007851052,0.007318016,-0.003190859
2008/9/8,-0.043799004,-0.005036464,-0.002403728,-0.001703066,0.011635392,-0.001681477,0.000111,0.001707993,-0.000501177,-0.000851885,0.001000746,0.005013995
2008/9/9,0.008346318,0.001649666,0.01435627,-0.008482022,-0.007723617,-0.002951569,0.000111,0.002876381,0.015307265,-0.005810819,-0.004768954,-0.003798852
2008/9/10,0.006089957,0.003500152,0.004461106,-0.002232126,-0.012658025,0.002312919,0.000111,0.003639207,0.004398748,-0.004872936,-0.007492102,-0.000462563
2008/9/11,-0.022451035,-0.001273177,0.003555387,0.013009536,-0.006586593,-0.001137654,0.000111,-0.002420078,0.007333414,0.008322295,0.00094582,-0.002172759
2008/9/12,0.004676474,-0.00922501,0.00593802,-0.00583722,0.01002193,-0.005283513,0.000111,-0.007773567,0.006244539,-0.006238365,0.011315599,-0.008112234
2008/9/16,-0.013258467,-0.015425014,0.000758592,0.004307033,0.017874899,-0.012579178,0.000111,-0.009259366,0.000385576,0.003513536,0.012697403,-0.008597961
2008/9/17,-0.019481865,-0.000967131,-0.006333893,0.010619931,0.00408645,0.00214174,0.000111,-0.003330927,-0.004529356,0.010100095,0.004131355,0.003236623
2008/9/18,-0.028437403,-0.006752646,-0.001334783,0.011945871,0.004674782,0.00986822,0.000111,-0.008011438,-0.006403399,0.01009447,0.008964633,-0.003369962
2008/9/19,0.099203879,-0.004803395,0.004393569,0.001071984,0.002843018,-0.00349875,0.000111,-0.005231729,0.006033082,0.003082907,0.00641041,-0.006799245
2008/9/22,0.048777286,-0.009683512,0.000272988,-0.015580969,-0.00691713,-0.004628418,0.000111,-0.009746783,-0.002209715,-0.011601165,-0.002426485,-0.010496078
2008/9/23,-0.056545064,-0.015459962,-0.003187178,-0.007610044,0.000948825,-0.009028189,0.000111,-0.009166159,-0.008767022,-0.006732288,-0.004038234,-0.004259002
2008/9/24,0.0152744,0.005370506,0.007351307,0.009606748,-0.011729292,0.016448899,0.000111,0.002550439,0.008430547,0.007489716,-0.008568033,0.005680984
2008/9/25,0.035155902,-0.017749361,0.004228999,-0.014324122,0.013155447,-0.0194609,0.000111,-0.009187885,0.000667705,-0.006586997,0.007129246,-0.010066687
2008/9/26,0.011147794,-0.015643378,-0.009150809,-0.007433417,0.019612159,-0.016784653,0.000111,-0.009246988,-0.010598686,-0.005511822,0.01587648,-0.005204904
2008/10/6,-0.045877548,0.007819153,0.003742621,0.019271938,-0.030897529,0.020056016,0.000111,0.002749202,0.006353803,0.020294898,-0.017964116,0.012527307
2008/10/7,-0.005478931,0.005693875,0.008471832,0.004004646,-0.000698978,0.008256206,0.000111,0.004557205,0.005352194,0.002568745,0.00063231,0.0038989
2008/10/8,-0.027028684,0.003253075,0.000264643,0.006375787,0.003787355,0.007524009,0.000111,0.001571569,-0.00109978,0.002049387,-0.00026744,0.007346419
2008/10/9,-0.017418489,0.007467724,0.001776917,0.008183282,-0.006287537,0.019986885,0.000104,0.004498766,0.001991826,-0.000753404,-0.004512428,0.00768935
2008/10/10,-0.058426632,-0.015788693,0.006917964,0.014880248,0.015471014,0.006405362,0.000104,-0.006334297,0.001977258,0.003471727,0.004058769,0.002724715
2008/10/13,0.022233424,-0.006091414,0.009588232,-0.016888833,-0.007915023,-0.010308278,0.000104,-0.004922274,0.010081904,-0.000272032,-0.002605943,-0.004140511
2008/10/14,-0.025668924,-0.000236268,-0.004052863,-0.006669042,0.005266981,-0.003860568,0.000104,0.003884938,-0.005237899,-0.007063415,0.001361289,0.004469958
2008/10/15,-0.013491473,0.010557913,0.007622643,-0.004581379,-0.009380694,0.004088469,0.000104,0.006965119,0.005283827,-0.002555613,-0.00660253,0.004508384
2008/10/16,-0.052663632,-0.00354592,0.003025304,0.003306085,0.006652266,0.004381359,0.000104,0.002608281,-0.000465951,-0.001315864,-0.003045586,0.005284424
2008/10/17,0.008861933,0.005700721,0.005588948,-0.009120601,-0.004578212,0.002542691,0.000104,0.001991771,0.004954604,-0.002402363,-0.002791387,-0.000071777
2008/10/20,0.033056562,-0.000661473,-0.0017866,-0.014188265,-0.001976061,-0.002672228,0.000104,-0.003036156,0.000674973,-0.001524253,0.003456176,-0.002761559
2008/10/21,-0.003929998,0.007342519,-0.008158321,0.004712219,5.08029E-05,0.00570921,0.000104,0.004089714,-0.006224309,0.000341855,-0.001643333,0.005716425
2008/10/22,-0.023471173,0.007477667,-0.001161424,0.010313944,-0.001383408,0.010147384,0.000104,0.006233145,0.006199195,-0.000325394,-0.007279504,0.012416629
2008/10/23,0.009043817,-0.001182936,-0.003080537,-0.004310983,-0.000687955,-0.006925756,0.000104,-0.003224519,-0.00012608,0.001448594,0.003432126,-0.004986813
2008/10/24,-0.021437611,0.010217437,-0.002527867,0.014264964,-0.006796819,0.011211153,0.000104,0.004959771,-0.000213019,0.003143823,-0.002938832,0.005315083
2008/10/27,-0.080258619,0.00371113,-0.007280492,0.017606454,0.001886986,0.003166427,0.000104,0.002281514,-0.006797803,0.00488984,0.000723888,0.007841817
2008/10/28,0.023276492,-0.00145479,0.002155497,-0.002489544,-0.004262106,0.000117518,0.000104,-0.002119072,0.005857018,0.000280251,0.001474218,-0.005123998
2008/10/29,-0.033403575,-0.000852276,0.000170635,-0.005582635,0.012564775,-0.001341878,0.000104,0.006543835,0.00091633,-0.009227004,0.005870648,-0.001242664
2008/10/30,0.016659752,-0.011612694,0.005670784,-0.011787911,0.009430393,-0.007211588,0.000097,-0.003647266,0.003536371,-0.005107012,0.007120469,-0.006789481
2008/10/31,-0.019505498,0.000765934,-0.002577248,-0.00393617,-0.005054915,-0.004223196,0.000097,0.001073911,-0.0017201,0.001290567,-0.003377046,-0.00147228
2008/11/3,-0.011119834,0.001158373,0.00075573,-0.003021459,0.009395222,-0.000826552,0.000097,0.002932058,0.002001887,0.000861246,0.002112617,0.000875124
2008/11/4,-0.016841148,0.004461605,0.003550071,0.019593568,-0.004771953,0.017050663,0.000097,0.005572384,0.005314511,0.006638337,-0.008570379,0.008512105
2008/11/5,0.03509031,0.00024334,0.005045027,-0.012073978,0.004845126,-0.003891476,0.000097,0.000742563,0.006360357,-0.007995086,0.001466633,-0.004528837
2008/11/6,-0.020967393,0.004787357,0.009424678,0.001243614,-0.009098871,0.004744733,0.000097,0.00194757,0.00396166,-0.004710224,-0.002072839,0.003997065
2008/11/7,0.01212771,0.009572761,0.006817437,-0.012017183,-0.009380122,0.002760666,0.000097,0.00828741,0.004117403,-0.010932773,-0.006282275,-0.000447353
2008/11/10,0.077001267,-0.003400779,0.001515558,-0.020555882,0.003510801,-0.008958582,0.000097,-0.004682296,0.001441359,-0.005783424,0.006069972,-0.00913347
2008/11/11,-0.006251334,-0.001919207,-0.00130068,-0.015461548,0.00767199,-0.012498826,0.000097,-0.002019238,-0.005441283,-0.009513476,0.002293596,-0.004575914
2008/11/12,0.015651197,0.014342149,0.007174039,-0.016307242,-0.01386834,0.006449236,0.000097,0.006266044,0.003470701,-0.012250758,-0.006996162,0.000788153
2008/11/13,0.046232829,-0.000571982,-0.004014578,-0.010188165,0.004267307,-0.010526707,0.000097,-0.003839407,-0.004380595,-0.008504944,0.007111282,-0.007334544
2008/11/14,0.046001817,0.002901837,-0.014542978,-0.009078024,0.001983437,-0.009324253,0.000097,-0.003449174,-0.009864483,-0.005482435,0.008978136,-0.006654905
2008/11/17,0.037513126,0.012508041,-0.000352536,-0.000331689,-0.021879201,0.013957013,0.000097,0.000219518,-0.000472021,-0.010860565,-0.00439009,-0.001909371
2008/11/18,-0.076626527,0.000116946,-0.010317087,0.020750943,-0.003657913,0.010418423,0.000097,-0.000027048,-0.008956601,-0.000070776,-0.00856921,0.008174452
2008/11/19,0.068736047,0.000192788,0.003616633,-0.000332057,-0.004727446,0.002122,0.000097,-0.002911597,0.006183757,0.002742139,0.002794187,-0.006077583
2008/11/20,-0.002380149,0.006633803,0.000880016,0.000639007,-0.017941779,-0.002307408,0.000097,0.005163013,0.00439781,-0.004635715,-0.01324683,0.00523924
2008/11/21,-0.006743705,-0.008594169,0.000149648,-0.001003212,0.008199798,-0.01838201,0.000097,-0.003142793,-0.002770574,-0.002561854,0.002469093,-0.004924751
2008/11/24,-0.042643714,0.001491455,-0.006558833,0.017542613,0.005191096,0.005957152,0.000097,0.002364183,-0.006986941,0.017139712,-0.00158466,0.010614195
2008/11/25,-0.004897419,0.002071633,0.001688717,-0.002208943,0.003104957,-0.002139366,0.000097,0.006111538,0.002303375,0.000616044,-0.002816571,-0.001691597
2008/11/26,0.00897213,-0.002118468,0.009175441,-0.002865141,0.007144138,-0.003468096,0.000097,0.003761649,0.006058469,-0.0028079,0.000424022,0.00081694
2008/11/27,0.018355462,-0.007724489,-0.002587732,-0.006830066,0.007236824,-0.010955811,0.000068,-0.004426058,-0.002740901,-0.00700356,0.007834061,-0.009604084
2008/11/28,-0.011021442,0.005844575,-0.006359757,0.016488812,0.002112365,-0.003680577,0.000068,0.008466292,-0.001761545,0.006727222,-0.006710576,0.00693709
2008/12/1,0.030088678,0.023926376,-0.005303079,-0.001413868,-0.021078113,0.005798914,0.000068,0.01201445,-0.002169476,-0.002505394,-0.004894798,0.00132759
2008/12/2,0.009053839,0.01126706,-0.002837867,-0.006803897,-0.015978874,0.001303972,0.000068,0.001571219,-0.002671058,-0.011413629,-0.001838811,-0.003245447
2008/12/3,0.042745348,-0.002873993,-0.002135334,-0.017943208,0.009353835,-0.007845979,0.000068,-0.004945509,-0.002348446,-0.010701299,0.010070562,-0.007215938
2008/12/4,0.007607383,-0.012693291,-0.002021116,-0.010953941,0.006368387,-0.007406869,0.000068,-0.00586532,-0.006307002,-0.005818631,0.002108499,-0.007186879
2008/12/5,0.020018473,0.010938737,-0.000693262,-0.008013494,-0.01112001,0.006084379,0.000068,0.003686538,-0.002238689,-0.012020193,-0.002261273,-0.003611127
2008/12/8,0.040987675,0.005500232,-0.005357148,-0.015930972,-0.002765018,0.001667287,0.000068,0.000876237,-0.005332389,-0.010245537,0.000103687,-0.00075056
2008/12/9,-0.024183866,0.000391512,-0.008324011,-0.006592043,0.011223065,-0.002995149,0.000068,0.000761552,-0.008722441,0.000270036,0.002829992,0.003240026
2008/12/10,0.020699129,0.011182265,0.00082345,-0.003423311,-0.014768641,0.004992343,0.000068,0.004583353,0.000555749,-0.006154177,-0.005668635,0.001409997
2008/12/11,-0.026426305,-0.004903771,-0.005015326,0.004354839,0.002820992,-0.001163459,0.000068,0.000254023,-0.004445466,-0.001440159,-0.003707058,0.005986161
2008/12/12,-0.042948155,-0.005669144,0.005855579,0.016565666,-0.002098347,0.008350191,0.000068,-0.001236673,0.002570222,0.007931984,-0.002837907,0.004815729
